Word,Found,Original Found,Close Matches
macaque,True,False,"masque, mace, marquee"
macaque monkey,False,False,No close match found
macaw,True,False,"maw, mac, marcia"
mackerel,True,True,"mackerel, maker, merely"
mackerel tuna,True,False,mackerel
madagascar hissing cockroach,False,False,No close match found
maggot,True,True,"maggot, margot, faggot"
magpie,True,True,"magpie, magpies, margie"
mahi,True,False,"mai, mah, mahina"
mahimahi,True,False,"mahina, ahimsa, mimi"
mako shark,True,False,shark
malamute,True,False,"amalgamated, salute, palate"
malarial mosquito,False,False,No close match found
maleo,True,False,"malo, male, maule"
malinois,True,False,"malins, minos, mains"
mallard,True,False,"millard, ballard, millward"
mallee fowl,True,False,mallow
maltese,True,True,"maltese, mates, males"
maltese terrier,False,False,No close match found
mamba,True,False,"mama, mamma, maman"
mammal,True,False,"mammals, mamma, mammae"
mammoth,True,True,"mammoth, marmot, mammon"
man,True,True,"man, oman, moan"
manakin,True,False,"mankind, makin, mannikin"
manatee,True,False,"mandate, magnate, emanate"
mandrill,True,False,"marilla, drill, mantilla"
maned wolf,True,False,adolf
mangabey,True,False,"mangy, mange, manley"
mangrove snapper,False,False,No close match found
manowar,True,False,"manor, mana, maynard"
manta,True,False,"mantua, mana, santa"
manta ray,True,False,"sanitary, monetary, sanctuary"
mantis,True,False,"antics, mats, mantelish"
mantis shrimp,False,False,No close match found
marabou,True,False,"arbour, maracaybo, mara"
marabou stork,False,False,No close match found
mare,True,True,"mare, marne, marie"
markhor,True,False,"marker, mark, markham"
marlin,True,False,"marline, merlin, marvin"
marmoset,True,False,"marmot, arose, morose"
marmot,True,True,"marmot, margot, mart"
marsh harrier,False,False,No close match found
marsh wren,True,False,"marshes, marsden, marsh"
marsupial,True,False,"martial, marshal, maria"
marten,True,True,"marten, martin, marken"
mason bee,True,False,"mason, mawson, maston"
massasauga,True,False,"massa, manassas"
mastiff,True,True,"mastiff, stiff, tiff"
mastodon,True,True,"mastodon, maston, marston"
maverick,True,False,"meyrick, merrick, mavriky"
mayfly,True,False,"mealy, manly, malay"
meadow pipit,True,False,meadow
meadow vole,True,False,"meadow, meadows"
meadowlark,True,False,"meadow, meadows"
mealworm,True,False,"mellor, melodrama, worm"
mealy bug,True,False,"mealyus, mealy, meanly"
mealybug,True,False,"mealyus, mealy, meanly"
medfly,True,False,"medley, redly, medal"
medicinal leech,True,False,"medicinal, medicine, medicines"
medusa,True,True,"medusa, musa, mesa"
meerkat,True,False,"meet, meek, meat"
megalodon,True,False,"maldon, melon, mastodon"
menhaden,True,False,"mender, mended, menace"
merganser,True,False,"meaner, eraser, organiser"
merino sheep,True,False,merino
merlin,True,True,"merlin, merwin, merino"
metazoan,True,False,"tarzan, merton, amazon"
mice,True,True,"mice, mince, ice"
microbe,True,True,"microbe, robe, mire"
midge,True,True,"midge, midget, ridge"
milch cow,True,False,milch
milkfish,True,False,"elfish, wolfish, wilkins"
milking shorthorn,False,False,No close match found
millipede,True,False,"milled, milliner, hillside"
miniature pinscher,True,False,"miniatures, miniature"
miniature pony,True,False,"miniature, miniatures"
miniature poodle,True,False,"miniature, miniatures"
miniature schnauzer,True,False,miniatures
mink,True,True,"mink, minks, min"
minke whale,True,False,"inhale, mineral, inhaled"
minnow,True,True,"minnow, minnows, minos"
minnow fish,True,False,"minnows, minnow"
minx,True,True,"minx, mix, min"
mirid bug,False,False,No close match found
mistle thrush,True,False,mistrust
mite,True,True,"mite, smite, mitre"
moccasin,True,True,"moccasin, moccasins, moccasined"
mockingbird,True,False,"mocking, mockingly, smoking"
mojarra,True,False,"mara, morlvera, moray"
mola,True,False,"molas, imola, moa"
mole,True,True,"mole, moles, ole"
mole rat,True,False,"tolerate, tolerant, morlvera"
mollusk,True,True,"mollusk, mollusks, mollusca"
monarch butterfly,True,False,butterfly
mongoose,True,True,"mongoose, noose, moose"
monitor,True,True,"monitor, motor, montfort"
monitor lizard,True,False,monitor
monkey,True,True,"monkey, monkeys, money"
monkeys,True,True,"monkeys, monkey's, monkey"
monkfish,True,False,"monkish, monks, admonish"
monotreme,True,False,"moore, monte, norsemen"
monster,True,True,"monster, monsters, monster's"
moonfish,True,False,"moorish, monkish, moons"
moorhen,True,False,"moore, morven, more'n"
moose,True,True,"moose, morose, noose"
moray,True,True,"moray, mowbray, morally"
moray eel,True,False,"moray, moral, mortal"
mosquito,True,True,"mosquito, mosquitos, mosquitoes"
mosquitofish,True,False,"mosquitos, mosquitoes, mosquito"
moth,True,True,"moth, mouth, moths"
moths,True,True,"moths, mouths, months"
mouflon,True,False,"toulon, foulon, moon"
mountain cat,True,False,"mountain, mountains, montana"
mountain goat,True,False,"mounting, mountain, mountainous"
mountain gorilla,True,False,"mounting, mountainous, mountaineer"
mountain lion,True,False,"mountain, mountainous, mountains"
mourning dove,True,False,"ringdove, mourning, morning"
mouse,True,True,"mouse, smouse, mouser"
mud dauber,False,False,No close match found
mudskipper,True,False,"skipper, kipper, dipper"
mule,True,True,"mule, mules, maule"
mule deer,True,False,"moulder, murderer, smoulders"
mules,True,True,"mules, mule, muzzles"
mullet,True,True,"mullet, pullet, mulled"
mulloway,True,False,"mulla, holloway, galloway"
muntjac,True,False,"munt, mustache, mountjoy"
murre,True,False,"murmured, murderer, murdered"
muscovy duck,False,False,No close match found
musk deer,True,False,"musketeer, musketeers, musketry"
musk ox,True,False,"muso, musk, musky"
musk turtle,True,False,"turtle, turtles, startle"
muskellunge,True,False,"selling, mueller"
muskox,True,False,"muso, musk, musky"
muskrat,True,True,"muskrat, muskrats, murat"
mussel,True,True,"mussel, mussels, muse"
mustang,True,True,"mustang, mustanger, usanga"
mute swan,True,False,mutes
mutton snapper,True,False,snapper
myna,True,False,"smyrna, ynar, mysa"
myna bird,True,False,maynard
mynah,True,False,"yah, mah, smyrna"
mynah bird,True,False,maynard
naked mole rat,False,False,No close match found
narwhal,True,False,"narwhale, norhala, natural"
nautilus,True,True,"nautilus, nautilus's, incautious"
neanderthal,True,False,"unearthly, sendeth, needeth"
needlefish,True,False,"needles, needless, needle"
nematode,True,False,"inmate, tode, newgate"
nematode worm,False,False,No close match found
newt,True,True,"newt, new, net"
nightcrawler,True,False,"nightcap, nightingale, nightmare"
nightingale,True,True,"nightingale, nightingales, nightingale's"
nightjar,True,False,"nightmare, nightmares, night"
nilgai,True,False,"nilghai, nil, miladi"
northern bobwhite,True,False,northernmost
northern harrier,True,False,"thenardier, northern"
northern parula,True,False,"northern, northerly"
northern pike,True,False,"northern, norther, turnpike"
northern pocket gopher,False,False,No close match found
northern shrike,True,False,"northern, northernmost"
northern snakehead,False,False,No close match found
nudibranch,True,False,"branch, ranch, nuisance"
nurse shark,True,False,"nurses, nursery, nurse's"
nuthatch,True,True,"nuthatch, thatch, hatch"
nutria,True,False,"nuptial, neutral, austria"
nyala,True,False,"yale, yaga, sala"
oarfish,True,False,"starfish, dwarfish, parish"
ocean pout,True,False,"ocean, cocoanut"
ocean sunfish,True,False,sunfish
oceanic whitetip shark,False,False,No close match found
ocelot,True,False,"celt, camelot, eliot"
octopus,True,False,"corpus, tops, opus"
okapi,True,False,"oki, kai, soap"
olive ridley,True,False,"override, liveries, liveried"
omnivore,True,False,"honore, omnipotent, more"
onion thrips,True,False,onions
opah,True,False,"pah, path, ovah"
opossum,True,False,"possum, potassium, colosseum"
opossum shrimp,False,False,No close match found
orang,True,True,"orang, orange, rang"
orange roughie,True,False,rangership
orangutan,True,False,"orang, rangon, ragout"
orangutang,True,False,"ranging, overhanging, orang"
orca,True,False,"dorcas, nora, lora"
orca whale,True,False,"whale, rawle, narwhale"
orchard oriole,True,False,orchard
oriole,True,True,"oriole, orioles, role"
ormer,True,False,"former, dormer, omer"
ornithopod,True,False,"ornithology, priesthood, knighthood"
ortolan,True,False,"portland, roland, norton"
oryx,True,False,"tory, orgy, onyx"
osprey,True,False,"spry, prey, spree"
ostrich,True,True,"ostrich, ostriches, strict"
ostriches,True,True,"ostriches, ostrich, stitches"
otter,True,True,"otter, totter, potter"
ovenbird,True,False,"souvenir, souvenirs, overboard"
owl,True,True,"owl, owls, jowl"
owlet,True,False,"lowliest, wet, owl"
ox,True,True,"ox, pox, fox"
oxen,True,True,"oxen, oxygen, owen"
oyster,True,True,"oyster, oysters, oyster's"
oystercatcher,True,False,"stretcher, teacher, catcher"
oysters,True,True,"oysters, oyster's, oyster"
pachyderm,True,False,"poacher, preacher, poachers"
packhorse,True,False,"anchors, packs, horse"
packrat,True,False,"packet, part, para"
paddlefish,True,False,"paddles, paddlers, paddle"
pajero,True,False,"palermo, piero, pedro"
palm civet,True,False,"palmetto, alive"
palo verde borer,False,False,No close match found
palomino,True,False,"paling, domino, palomides"
panda,True,False,"panada, pandora, panza"
panda bear,True,False,"panacea, anear"
pangolin,True,False,"angling, jangling, dangling"
panther,True,True,"panther, panthers, planter"
papillon,True,True,"papillon, pillion, pavilion"
parakeet,True,True,"parakeet, partake, parapet"
parasitic worm,True,False,parasitic
parrot,True,True,"parrot, parrots, carrot"
parrotfish,True,False,"parrots, parrish, parrot"
partridge,True,True,"partridge, partridges, cartridge"
passerine,True,False,"passer, passenger, assertive"
peacock,True,True,"peacock, peacocks, peacock's"
peafowl,True,False,"peal, fowl, prowl"
peahen,True,False,"peachey, peaches, heathen"
pearl oyster,True,False,"poyser, poster, pester"
peccary,True,False,"pearly, pecuniary, pear"
peckerwood,True,False,"pecked, cowperwood, speckled"
pectoral sandpiper,False,False,No close match found
pelican,True,True,"pelican, publican, pemmican"
pembroke welsh corgi,False,False,No close match found
penguin,True,True,"penguin, penguins, engine"
perch,True,True,"perch, perches, perched"
peregrine,True,True,"peregrine, peering, perverting"
peregrine falcon,True,False,"peregrinations, peregrine"
periodical cicada,True,False,"periodical, periodicals, periodically"
perro,True,False,"pierrot, piero, perry"
persian cat,True,False,"persian, persians, persia"
person,True,True,"person, pierson, pherson"
pescador,True,False,"escort, candor, spectator"
petrel,True,False,"petre, petrol, petrie"
pewee,True,True,"pewee, pelee, wee"
phalarope,True,False,"proper, philanthropy, parole"
pheasant,True,True,"pheasant, pheasants, peasant"
phoenix,True,True,"phoenix, phoenix's, phoenicia"
pickerel,True,False,"puckered, picketed, mackerel"
piffle,True,False,"pile, sniffle, rifle"
pig,True,True,"pig, prig, pigs"
pigeon,True,True,"pigeon, pigeons, pierson"
pigfish,True,False,"pigs, gish, fish"
piggy,True,True,"piggy, pigmy, peggy"
piglet,True,False,"pile, spilett, picolet"
pika,True,False,"pisa, pink, pike"
pike,True,True,"pike, spike, pikes"
pike perch,True,False,"piper, perch"
pilchard,True,False,"picard, richard, placard"
pileated woodpecker,True,False,"woodpecker, woodpeckers"
pill bug,True,False,"plug, pillage, pill"
pilot whale,True,False,piloted
pincher,True,False,"pitcher, pinches, pinched"
pine grosbeak,True,False,grosbeak
pine marten,True,False,"marten, inmate, primate"
pine siskin,True,False,"insisting, pizness, persisting"
pinfish,True,False,"pinkish, punish, phinis"
pink bollworm,False,False,No close match found
pink salmon,True,False,"salmon, salmons, instalment"
pinniped,True,False,"pinned, piped, pined"
pinscher,True,False,"pitcher, pinches, pinched"
pintail,True,False,"spinal, entail, tail"
pinto horse,True,False,"pitchforks, pianoforte, indoors"
pinworm,True,False,"inform, blindworm, worm"
pipefish,True,False,"pipes, uppish, popish"
piping plover,False,False,No close match found
pipistrelle,True,False,"epistle, apparelled"
pipit,True,False,"pit, pip, spirit"
piranha,True,False,"nirvana, miranda, speranza"
pistol shrimp,True,False,"pistols, pistoles"
pit bull,True,False,"pitifully, spitefully, pull"
pit bull terrier,False,False,No close match found
pit viper,True,False,"viper, piper, poitiers"
pitbull,True,False,"pitifully, pull, pill"
placental mammal,False,False,No close match found
placoderm,True,False,"pleader, place, loder"
plaice,True,False,"place, police, places"
planaria,True,False,"planetara, lunarian, parian"
plankton,True,False,"platoon, flanton, plantation"
platypus,True,False,"plays, typhus, polyps"
plesiosaur,True,False,"leisure, pensionary, pressure"
plover,True,True,"plover, plovers, lover"
pochard,True,False,"orchard, postcard, orchards"
pocket gopher,True,False,pocketed
poison dart frog,False,False,No close match found
polar,True,True,"polar, poplar, popular"
polar bear,True,False,"forbear, polar, larboard"
polecat,True,False,"pole, poet, plea"
pollack,True,False,"pollock, poll, polk"
pollock,True,True,"pollock, pocock, apollo"
pollywog,True,False,"polly, apollo, prolong"
polo pony,True,False,"polton, colony"
polychaeta,True,False,"polychrome, plata, planchet"
pomeranian,True,False,"pomegranate, pomegranates, persian"
pompano,True,False,"pompadour, companion, pomp"
pony,True,True,"pony, peony, pon"
pooch,True,False,"pooh, pouch, porch"
poodle,True,True,"poodle, noodle, doodle"
popinjay,True,False,"popenjoy, poplin, polina"
porbeagle,True,False,"beagle, presage, portage"
porcupine,True,True,"porcupine, porcupines, prune"
porgy,True,False,"orgy, porky, pry"
pork,True,True,"pork, porky, york"
porpoise,True,True,"porpoise, porpoises, purpose"
portuguese water dog,True,False,portuguese
possum,True,True,"possum, potassium, pross"
potato beetle,True,False,"potatoes, portable"
potbellied pig,True,False,"pontellier, bellied"
potoroo,True,False,"octoroon, poor, toronto"
poultry,True,True,"poultry, sultry, prouty"
pouter,True,False,"outer, pouted, potter"
prairie cat,True,False,"prairie, prairies"
prairie chicken,False,False,No close match found
prairie dog,True,False,"prairie, prairies, paired"
prairie grouse,True,False,"prairies, uproarious, precarious"
prairie rattlesnake,True,False,rattlesnake
prairie vole,True,False,"prairie, prairies, parole"
prawn,True,False,"prawns, pawn, spawn"
praying mantis,True,False,praying
primate,True,True,"primate, proximate, private"
proboscis monkey,True,False,proboscis
pronghorn,True,False,"pronoun, rondon, rangon"
pronghorn antelope,False,False,No close match found
protists,True,False,"protests, protest, profits"
psyllid,True,False,"pallid, slid, sullied"
ptarmigan,True,True,"ptarmigan, parian, parkman"
pterodactyl,True,False,"periodicity, product, periodical"
pterosaur,True,False,"petersburg, petersburgh, uproar"
pubic louse,True,False,"blouse, inclose, dubious"
puff adder,True,False,"paddlers, adder"
puffer,True,False,"suffer, puffed, duffer"
puffer fish,True,False,"perish, suffers, sufferings"
pufferfish,True,False,"perish, suffers, buffers"
puffin,True,True,"puffin, puffing, puffin's"
pug,True,True,"pug, plug, purge"
puggle,True,False,"smuggle, ruggles, plugged"
pullet,True,True,"pullet, pulley, pulled"
puma,True,True,"puma, puna, pump"
pumpkinseed,True,False,"pumpkins, pumpkinhead, pumpkin"
pup,True,True,"pup, pups, pump"
pupa,True,False,"pup, pups, puna"
puppy,True,True,"puppy, poppy, pup"
purple finch,True,False,"purplish, purple"
purple gallinule,False,False,No close match found
purple marten,False,False,No close match found
puss,True,True,"puss, pussy, pus"
pussycat,True,False,"pussy, puissant, pussy's"
pygmy chimpanzee,False,False,No close match found
pygmy elephant,True,False,"elephant, elephants, elephant's"
pygmy goat,False,False,No close match found
pygmy marmoset,False,False,No close match found
pygmy sperm whale,False,False,No close match found
python,True,False,"peyton, upton, thorn"
quagga,True,False,"quigg, usanga, quadra"
quahog,True,False,"squash, quo, quarto"
quail,True,True,"quail, quailed, quilt"
queen bee,True,False,"queen, queens, quebec"
queenfish,True,False,"queens, sunfish, queen's"
quetzal,True,False,"squeal, squeals, quietly"
rabbit,True,True,"rabbit, rabbits, rabbi"
raccoon,True,False,"accordion, roon, coon"
raccoon fox,False,False,No close match found
racehorse,True,False,"remorse, anchors, races"
racoon,True,False,"roon, coon, rangoon"
ragdoll cat,False,False,No close match found
rainbow lorikeet,False,False,No close match found
rainbow smelt,True,False,"rainbows, rainbow's, rainbow"
rainbow trout,True,False,"rainbow, rainbows"
rainbowfish,True,False,"rainbows, rainbow's, rainbow"
ram,True,True,"ram, tram, roam"
raptor,True,False,"orator, captor, rapt"
rat,True,True,"rat, rats, rate"
rat snake,True,False,"rattlesnake, snake, snakes"
rat terrier,True,False,"terrier, terriers, chatterer"
ratite,True,False,"rattle, rite, rate"
raton,True,False,"ration, rations, ralston"
rattler,True,True,"rattler, rattle, rattles"
rattlesnake,True,True,"rattlesnake, rattles, rattle"
raven,True,True,"raven, ravens, graven"
ray,True,True,"ray, tray, rays"
razor clam,True,False,"razor, proclaim"
razorback,True,False,"razor, aback, drawback"
razorbill,True,False,"razor, razors, proverbially"
red admiral butterfly,False,False,No close match found
red bellied woodpecker,False,False,No close match found
red drum,True,False,"redder, redruth, drum"
red fox,True,False,credo
red kangaroo,True,False,"kangaroo, kangaroos, kangaroo's"
red panda,True,False,"reprimand, repaid, redundant"
red robin,True,False,"redoubling, robin, reprobation"
red shouldered hawk,True,False,shouldered
red snapper,True,False,"snapper, reappear, reaper"
red squirrel,True,False,"squirrel, squirrels, require"
red tailed hawk,True,False,retailed
red winged blackbird,False,False,No close match found
redbird,True,True,"redbird, reid, bird"
redbone,True,False,"rebounded, rene, rede"
redbreast,True,True,"redbreast, rosebreast, breast"
redbug,True,False,"reducing, rebuking, rug"
redear,True,False,"render, redder, reader"
redfish,True,False,"reddish, relish, elfish"
redheaded woodpecker,True,False,woodpecker
redhorse,True,False,"remorse, horse, rehearse"
redhorse sucker,False,False,No close match found
redpoll,True,False,"roll, poll, doll"
redshank,True,False,"shank, freshman, shrank"
redstart,True,False,"restaurant, start, restrict"
redtail,True,True,"redtail, retail, retailed"
redtail hawk,True,False,"redtail, retail"
redwing,True,False,"rending, reading, brewing"
reed bunting,True,False,"resenting, repenting, relenting"
reef shark,True,False,"shark, reefs"
reindeer,True,True,"reindeer, reminder, render"
remora,True,False,"tremor, tremors, removal"
reptile,True,True,"reptile, reptiles, reticule"
reticulated python,True,False,"articulated, gesticulated, articulation"
retriever,True,False,"retrieve, reprieve, restive"
rhea,True,False,"thea, rhes, rear"
rhesus macaque,False,False,No close match found
rhesus monkey,False,False,No close match found
rhino,True,False,"rhine, rhiannon, rio"
rhinoceros,True,True,"rhinoceros, princes, pincers"
rhinoceros beetle,True,False,rhinoceros
ribbonfish,True,False,"ribbons, ribbon, rubbish"
right whale,True,False,"rightly, righted"
ring-tailed lemur,True,False,ringleader
ringtail,True,False,"oriental, ritual, retail"
ringtail cat,True,False,"intricate, intact"
river otter,True,False,"riverboro, trotter, riviere"
river rat,True,False,"river, tierra, sierra"
roach,True,True,"roach, broach, reach"
roadrunner,True,False,"runner, runners, rounder"
robin,True,True,"robin, robins, robin's"
robin redbreast,True,False,"redbreast, rosebreast"
rock hyrax,True,False,rocky
rockfish,True,False,"rockies, rocks, brackish"
rockhead,True,False,"rocked, blockhead, rockland"
rodent,True,False,"rodents, ardent, rode"
roe,True,True,"roe, rove, rote"
roe deer,True,False,"reindeer, redeemer, render"
roly-poly,False,False,No close match found
rook,True,True,"rook, rooks, krook"
rooster,True,True,"rooster, roosters, roost"
roseate spoonbill,False,False,No close match found
roseate tern,True,False,"roseate, setter"
rotifer,True,False,"frontier, rosier, rogier"
rottweiler,True,False,"trotter, rattler, prowler"
roundworm,True,False,"groundwork, rounder, round"
rudd,True,False,"ruddy, rudder, rude"
ruddy duck,True,False,ruddy
ruddy turnstone,False,False,No close match found
ruffed grouse,False,False,No close match found
ruminant,True,False,"ruminate, ruminated, remnant"
russian blue,True,False,"russian, russians, prussian"
rusty blackbird,True,False,"blackbird, blackbirds"
saber tooth,False,False,No close match found
sabertoothed cat,False,False,No close match found
sabertoothed tiger,False,False,No close match found
sable,True,True,"sable, stable, sale"
sable antelope,True,False,"antelope, antelopes"
sacred ibis,True,False,"sacred, scribes, sacrifices"
sage grouse,True,False,"grouse, arouse, dangerous"
saiga,True,False,"singa, sigma, sag"
sailfish,True,False,"selfish, salih, sails"
saint bernard,True,False,"sainted, bernard, interred"
saki monkey,True,False,"monkey, stationery, monkeys"
salamander,True,True,"salamander, slander, islander"
salmon,True,True,"salmon, salmons, salon"
salmonid,True,False,"salmon, almond, salmons"
saltwater crocodile,False,False,No close match found
saltwater fish,True,False,starfish
saluki,True,False,"saki, stalk, slunk"
sand cat,True,False,"sandal, syndicate, scandal"
sand crab,True,False,"sandal, cassandra, andrea"
sand dab,True,False,"sanded, sandal, scandal"
sand dollar,True,False,"dollar, saddler, dollars"
sand lance,True,False,"abundance, balance, andante"
sand shark,True,False,"handshake, standish, standard"
sandbar shark,False,False,No close match found
sandfish,True,False,"standish, sunfish, spanish"
sandfly,True,False,"sandy, sadly, shandy"
sandhill crane,False,False,No close match found
sandpiper,True,False,"stander, snapper, slander"
sapsucker,True,False,"sucker, saucer, pucker"
sardine,True,True,"sardine, sardines, sadie"
sauropod,True,False,"usurped, rood, arnwood"
sauropod dinosaur,False,False,No close match found
saury,True,False,"savoury, usury, surly"
sawfish,True,False,"swish, starfish, crawfish"
sawfly,True,False,"safely, swiftly, awfully"
scallop,True,False,"scalloped, scalp, scollops"
scaly anteater,True,False,"slatter, scatter, clatter"
scarab,True,False,"scar, sara, crab"
scarlet macaw,True,False,scarlet
scarlet tanager,True,False,caretaker
scaup,True,False,"scrap, scarp, scape"
schipperke,True,False,"slipper, skipper, shirked"
schistosome,True,False,"schists, schist, schism"
schnauzer,True,False,"schopenhauer, chaucer, schubert"
scorpion,True,True,"scorpion, scorpions, scoring"
scorpionfish,True,False,"scorpions, scorpion, cornish"
scoter,True,False,"softer, scot, cote"
scottish fold,True,False,scottish
scottish shetland,False,False,No close match found
screech owl,True,False,"screech, screecher, screeched"
scrod,True,False,"scold, crowd, sod"
scrub jay,True,False,"scrubby, scrub, subway"
sculpin,True,False,"scullion, scalping, supine"
scup,True,False,"sup, cup, soup"
sea anemone,True,False,anemone
sea bass,True,False,"steamboats, seasons, seas"
sea bear,True,False,"saber, seaboard, sabers"
sea bream,True,False,"sabre, abeam, stream"
sea cow,True,False,scowl
sea cucumber,True,False,"cucumber, cucumbers, encumber"
sea lamprey,True,False,"lampreys, salary"
sea lion,True,False,"sealing, salon, stealing"
sea lions,True,False,"salons, stallions, seasons"
sea monkey,True,False,"monkey, monkeys, smoky"
sea otter,True,False,"setter, slatter, shatter"
sea otters,True,False,"setters, settlers, scatters"
sea ray,True,False,"sleary, sear, sara"
sea scorpion,True,False,"scorpion, scorpions, segastrion"
sea slug,True,False,"slug, seas, sealing"
sea slug aplysia,False,False,No close match found
sea snake,True,False,"seasonable, snake, seasoned"
sea sponge,True,False,"seasoned, sponge, season"
sea squirt,True,False,"esquire, quirt, mesquite"
sea star,True,False,"eastward, siesta, shasta"
sea turtle,True,False,"seattle, saturate, turtle"
sea urchin,True,False,"searching, searchingly, urchin"
seabird,True,False,"seaboard, seward, seared"
seagull,True,False,"sell, seal, saul"
seahawk,True,False,"shaw, hawk, tomahawk"
seahorse,True,False,"seashore, semaphore, shore"
seal,True,True,"seal, steal, seals"
sealion,True,False,"sealing, salon, stealing"
sedge wren,True,False,sedge
sei whale,True,False,"whale, swale, shale"
serow,True,False,"sow, sew, row"
serpent,True,True,"serpent, serpents, serpent's"
serval,True,False,"serial, seal, several"
shad,True,True,"shad, shand, shady"
shar pei,True,False,"sharper, sharpen, sharpening"
shark,True,True,"shark, sharks, shar"
shearwater,True,False,"shearer, headwaters, shearers"
sheep,True,True,"sheep, shee, seep"
sheepdog,True,False,"sheep, shewed, ushered"
sheepshead,True,False,"shepherd, sheepish, shepherds"
shelduck,True,False,"sherlock, shucks, shield"
shellfish,True,True,"shellfish, selfish, hellish"
shepherd,True,True,"shepherd, shepherds, shepherd's"
shetland pony,True,False,"shetlands, standpoint"
shetland sheepdog,True,False,shetlands
shih tzu,False,False,No close match found
shipworm,True,False,"silkworm, silkworms, shopwoman"
shorebird,True,False,"shoreward, shorter, redbird"
shortfin mako,False,False,No close match found
shorthorn,True,False,"horton, shorthand, shorter"
shoveler,True,False,"shovel, shovels, shelter"
shrew,True,True,"shrew, shrewd, shew"
shrike,True,False,"shrieked, strike, shrink"
shrimp,True,True,"shrimp, shrimps, ship"
siamang,True,False,"simian, seaman, sampan"
siamese cat,True,False,siamese
siberian blue robin,False,False,No close match found
siberian husky,True,False,"siberian, iberians, siberia"
siberian tiger,True,False,"siberian, siberia, liberating"
sidewinder,True,False,"swindler, sidewise, winder"
sika,True,False,"siva, sita, sink"
silkworm,True,True,"silkworm, silkworms, sailor"
silkworm moth,True,False,"silkworm, silkworms, dilworth"
silky terrier,True,False,"terrier, terriers"
silverback,True,False,"silver, silverfax, silvery"
silverback gorilla,False,False,No close match found
silverfish,True,False,"silver's, silver, silverfax"
silvertip,True,False,"silver, silvery, silvered"
siphonophore,True,False,"sophomore, hoopoe, honore"
siskin,True,False,"miskin, skin, sinking"
skate,True,True,"skate, skates, sate"
skink,True,False,"skin, sink, kink"
skipjack,True,False,"skip, sick, sack"
skipjack tuna,False,False,No close match found
skua,True,False,"ziska, usual, sutra"
skunk,True,True,"skunk, skunks, sunk"
skylark,True,True,"skylark, skylarks, lark"
sled dog,True,False,"sledge, sledges, sled"
slender loris,True,False,"splendors, slender, lenders"
slime eels,True,False,"slime, nimbleheels, limes"
sloth,True,True,"sloth, loth, south"
sloth bear,True,False,"smother, southern, southard"
slow loris,True,False,"lowliest, lolonois"
slug,True,True,"slug, slung, slugs"
smallmouth,True,False,"mammoth, yarmouth, south"
smallmouth bass,False,False,No close match found
smalltooth sawfish,False,False,No close match found
smelt,True,True,"smelt, smet, melt"
smooth dogfish,False,False,No close match found
smooth hammerhead,True,False,"stammered, smothered"
snail,True,True,"snail, snails, sail"
snail darter,True,False,"slater, sailer"
snailfish,True,False,"snails, sunfish, snail's"
snake,True,True,"snake, snakes, sake"
snapper,True,True,"snapper, snapped, scrapper"
snapping turtle,True,False,snapping
snipe,True,True,"snipe, snip, snipped"
snoek,True,False,"snore, sneak, snowed"
snook,True,False,"nook, spook, shook"
snow crab,True,False,senora
snow leopard,True,False,"leopard, leopards, snowed"
snow lion,True,False,"snowing, snowdon, solon"
snow monkey,True,False,"monkey, someone, snowdon"
snowbird,True,False,"snowed, snored, snowfield"
snowshoe hare,True,False,nowhere
snowy egret,True,False,nowhere
snowy owl,True,False,snowy
sockeye,True,False,"stocky, socket, jockey"
sockeye salmon,False,False,No close match found
song thrush,True,False,"thrush, onrush, toothbrush"
songbird,True,False,"song, sobered, poniard"
soupfin,True,False,"supine, spin, soup"
sow,True,True,"sow, stow, sows"
spadefish,True,False,"spades, spanish, selfish"
spadefoot,True,False,"spade, afoot, barefoot"
spadefoot toad,False,False,No close match found
spaniel,True,True,"spaniel, spaniels, panie"
spanish mackerel,True,False,mackerel
sparrow,True,True,"sparrow, sparrows, arrow"
sparrow hawk,True,False,"sparrow, sparrows"
spearfish,True,False,"starfish, spears, perish"
speckled trout,True,False,"speckled, speckle"
spectacled caiman,True,False,"spectacled, spectacle, spectacles"
sperm whale,True,False,perishable
sphinx moth,True,False,sphinx
spider,True,True,"spider, spiders, stupider"
spider crab,True,False,"spider, sierra, spiders"
spider mite,True,False,"spirited, sprite, spirit"
spider monkey,False,False,No close match found
spiny anteater,False,False,No close match found
spiny dogfish,False,False,No close match found
spiny dogfish shark,False,False,No close match found
spiny lobster,True,False,"spinster, spinsters, lobster"
spitting cobra,True,False,"spitting, splitting, sitting"
spitz,True,False,"spit, split, spits"
sponge,True,True,"sponge, sponges, spongy"
spoonbill,True,False,"spoon, spoil, spill"
spotted flycatcher,True,False,flycatcher
spotted hyena,True,False,spotted
spotted owl,True,False,"spotted, potted, spouted"
spotted salamander,True,False,salamander
spotted sandpiper,False,False,No close match found
sprat,True,True,"sprat, spat, spurt"
spring peeper,True,False,"springer, springer's"
springbok,True,False,"spring, springy, springs"
springer spaniel,True,False,"springer's, springfield, springer"
spruce bark beetle,False,False,No close match found
spruce grouse,True,False,"spruces, spurious"
squab,True,True,"squab, squaw, squat"
squid,True,False,"quid, squalid, squad"
squirrel,True,True,"squirrel, squirrels, squire"
squirrel monkey,True,False,"squirrel, squirrels"
staffordshire bull terrier,False,False,No close match found
